"date_reported","type","ctar","id_ctar","distcode","commcode","known_cat1","source","no_patients"
2019-01-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-23,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2019-01-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-24,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-01-26,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2019-01-26,"new","Moramanga",8,NA,NA,0,"Moramanga",1
2019-01-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-28,"new","Moramanga",8,"MG31306","MG31306010",0,"Moramanga",1
2019-01-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-28,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-01-28,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2019-01-30,"new","Moramanga",8,NA,NA,0,"Moramanga",2
2019-01-31,"new","Moramanga",8,"MG11101","MG11101004",0,"Moramanga",1
2019-01-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-01-31,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-02-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-02,"transfer","Moramanga",8,"MG11101","MG11101006",0,"Moramanga",1
2019-02-03,"new","Moramanga",8,"MG33312","MG33312033",0,"Moramanga",1
2019-02-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-02-04,"transfer","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-02-05,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-05,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-02-06,"new","Moramanga",8,"MG33312","MG33312033",0,"Moramanga",1
2019-02-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-06,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2019-02-07,"new","Moramanga",8,"MG43408","MG43408190",0,"Moramanga",2
2019-02-08,"new","Moramanga",8,"MG31306","MG31306171",0,"Moramanga",1
2019-02-08,"transfer","Moramanga",8,"MG33313","MG33313010",0,"Moramanga",1
2019-02-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-02-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-10,"new","Moramanga",8,"MG33314","MG33314310",0,"Moramanga",1
2019-02-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-02-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2019-02-11,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-02-11,"new","Moramanga",8,"MG33317","MG33317051",0,"Moramanga",1
2019-02-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-12,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-02-13,"new","Moramanga",8,"MG33314","MG33314170",0,"Moramanga",1
2019-02-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-02-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-16,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2019-02-16,"new","Moramanga",8,"MG33314","MG33314310",0,"Moramanga",1
2019-02-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-18,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2019-02-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-19,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-02-19,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-02-20,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",6
2019-02-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-02-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-23,"new","Moramanga",8,"MG33317","MG33317051",0,"Moramanga",2
2019-02-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-02-25,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-02-26,"new","Moramanga",8,"MG33313","MG33313152",0,"Moramanga",2
2019-02-26,"new","Moramanga",8,NA,NA,0,"Moramanga",1
2019-02-28,"new","Moramanga",8,"MG33314","MG33314270",0,"Moramanga",1
2019-03-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-02,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2019-03-03,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-03-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-03-04,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2019-03-05,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-03-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-03-06,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-03-07,"new","Moramanga",8,"MG31307","MG31307010",0,"Moramanga",1
2019-03-07,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-09,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-03-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-11,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-11,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2019-03-11,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2019-03-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",5
2019-03-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-14,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-03-15,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-16,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-16,"new","Moramanga",8,"MG33314","MG33314190",0,"Moramanga",1
2019-03-18,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-03-18,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-03-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-03-19,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-21,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-22,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-23,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-23,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-03-24,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-24,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-25,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-03-25,"new","Moramanga",8,"MG33314","MG33314091",0,"Moramanga",1
2019-03-25,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-03-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-27,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-03-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-03-29,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2019-04-01,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-04-01,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-04-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-03,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-04-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-04-05,"new","Moramanga",8,"MG33314","MG33314010",1,"Moramanga",1
2019-04-05,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2019-04-05,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-04-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-04-06,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-04-07,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2019-04-08,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-08,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-04-09,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-09,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-04-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-10,"new","Moramanga",8,"MG33314","MG33314170",0,"Moramanga",1
2019-04-10,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2019-04-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2019-04-12,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-15,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-04-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-04-19,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-20,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-04-22,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-04-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2019-04-25,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-04-25,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2019-04-26,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2019-04-26,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-04-28,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-04-29,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-04-29,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-04-29,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-04-29,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-04-29,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-04-30,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",2
2019-04-30,"new","Moramanga",8,"MG33317","MG33317011",1,"Moramanga",10
2019-04-30,"new","Moramanga",8,"MG33317","MG33317053",0,"Moramanga",1
2019-05-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-01,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-05-01,"new","Moramanga",8,"MG33314","MG33314310",0,"Moramanga",1
2019-05-01,"transfer","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-03,"new","Moramanga",8,"MG33317","MG33317011",1,"Moramanga",1
2019-05-04,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-05-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",5
2019-05-07,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-05-09,"new","Moramanga",8,"MG33314","MG33314050",0,"Moramanga",1
2019-05-10,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-11,"new","Moramanga",8,"MG31309","MG31309150",0,"Moramanga",1
2019-05-11,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-05-13,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2019-05-13,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",2
2019-05-13,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-05-14,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",3
2019-05-14,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-05-15,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-05-16,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-16,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-05-16,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-05-17,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-17,"new","Moramanga",8,"MG33317","MG33317011",1,"Moramanga",1
2019-05-18,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-20,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-05-20,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-05-21,"new","Moramanga",8,"MG11101","MG11101002",1,"Moramanga",1
2019-05-21,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-21,"new","Moramanga",8,"MG33314","MG33314030",0,"Moramanga",1
2019-05-21,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-05-21,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2019-05-21,"new","Moramanga",8,"MG33314","MG33314350",0,"Moramanga",1
2019-05-24,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-05-24,"new","Moramanga",8,"MG33314","MG33314250",0,"Moramanga",1
2019-05-25,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-27,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-05-29,"new","Moramanga",8,"MG33314","MG33314292",0,"Moramanga",1
2019-05-29,"new","Moramanga",8,"MG33314","MG33314310",0,"Moramanga",2
2019-05-30,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2019-05-31,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",2
2019-05-31,"new","Moramanga",8,"MG33314","MG33314291",0,"Moramanga",1
2019-06-01,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-06-02,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-06-03,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
2019-06-03,"new","Moramanga",8,"MG33314","MG33314070",0,"Moramanga",1
2019-06-03,"new","Moramanga",8,"MG33314","MG33314110",0,"Moramanga",1
2019-06-03,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-06-04,"new","Moramanga",8,"MG33314","MG33314150",0,"Moramanga",1
2019-06-05,"new","Moramanga",8,"MG33317","MG33317011",0,"Moramanga",1
2019-06-06,"new","Moramanga",8,"MG33314","MG33314010",0,"Moramanga",1
